,appearances,product,reference_product,opportunities,appearances_pct,rank
1304,3.0,3036,12,4.0,0.75,1.0
1262,2.0,2994,12,4.0,0.5,2.0
1254,2.0,2986,12,4.0,0.5,2.0
1482,2.0,3218,12,4.0,0.5,2.0
1268,2.0,3000,12,4.0,0.5,2.0
1367,2.0,3101,12,4.0,0.5,2.0
1366,18.0,3100,3036,71.0,0.2535211267605634,1.0
1392,18.0,3126,3036,71.0,0.2535211267605634,1.0
1254,17.0,2986,3036,71.0,0.23943661971830985,3.0
1316,17.0,3048,3036,71.0,0.23943661971830985,3.0
1351,4.0,3085,671,9.0,0.4444444444444444,1.0
1353,3.0,3087,671,9.0,0.3333333333333333,2.0
1352,3.0,3086,671,9.0,0.3333333333333333,2.0
1438,3.0,3172,671,9.0,0.3333333333333333,2.0
1441,3.0,3175,671,9.0,0.3333333333333333,2.0
1366,3.0,3100,671,9.0,0.3333333333333333,2.0
1353,155.0,3087,3096,226.0,0.6858407079646017,1.0
1351,131.0,3085,3096,226.0,0.5796460176991151,2.0
1298,125.0,3030,3096,226.0,0.5530973451327433,3.0
1383,3.0,3117,682,6.0,0.5,1.0
1354,2.0,3088,682,6.0,0.3333333333333333,2.0
596,2.0,1082,682,6.0,0.3333333333333333,2.0
1299,2.0,3031,682,6.0,0.3333333333333333,2.0
1441,2.0,3175,682,6.0,0.3333333333333333,2.0
1442,2.0,3176,682,6.0,0.3333333333333333,2.0
1304,2.0,3036,682,6.0,0.3333333333333333,2.0
1467,2.0,3202,682,6.0,0.3333333333333333,2.0
1277,2.0,3009,682,6.0,0.3333333333333333,2.0
1469,2.0,3204,682,6.0,0.3333333333333333,2.0
1260,2.0,2992,682,6.0,0.3333333333333333,2.0
1411,2.0,3145,682,6.0,0.3333333333333333,2.0
1436,2.0,3170,682,6.0,0.3333333333333333,2.0
1409,2.0,3143,682,6.0,0.3333333333333333,2.0
1296,2.0,3028,682,6.0,0.3333333333333333,2.0
1489,2.0,3225,682,6.0,0.3333333333333333,2.0
244,2.0,419,682,6.0,0.3333333333333333,2.0
81,2.0,147,682,6.0,0.3333333333333333,2.0
1392,2.0,3126,682,6.0,0.3333333333333333,2.0
1492,2.0,3228,682,6.0,0.3333333333333333,2.0
1353,2.0,3087,682,6.0,0.3333333333333333,2.0
1352,2.0,3086,682,6.0,0.3333333333333333,2.0
379,2.0,671,682,6.0,0.3333333333333333,2.0
1351,2.0,3085,682,6.0,0.3333333333333333,2.0
1351,249.0,3085,3087,306.0,0.8137254901960784,1.0
1352,241.0,3086,3087,306.0,0.7875816993464052,2.0
1354,201.0,3088,3087,306.0,0.6568627450980392,3.0
1273,12.0,3005,62,20.0,0.6,1.0
1254,11.0,2986,62,20.0,0.55,2.0
1280,8.0,3012,62,20.0,0.4,3.0
1254,12.0,2986,129,16.0,0.75,1.0
1280,9.0,3012,129,16.0,0.5625,2.0
1260,8.0,2992,129,16.0,0.5,3.0
1280,8.0,3012,297,11.0,0.7272727272727273,1.0
1254,6.0,2986,297,11.0,0.5454545454545454,2.0
1277,5.0,3009,297,11.0,0.45454545454545453,3.0
1273,5.0,3005,297,11.0,0.45454545454545453,3.0
1348,2.0,3082,202,3.0,0.6666666666666666,1.0
1280,2.0,3012,202,3.0,0.6666666666666666,1.0
1396,2.0,3130,202,3.0,0.6666666666666666,1.0
35,1.0,62,1370,1.0,1.0,1.0
69,1.0,129,1370,1.0,1.0,1.0
1525,1.0,3261,1370,1.0,1.0,1.0
1505,1.0,3241,1370,1.0,1.0,1.0
1454,1.0,3189,1370,1.0,1.0,1.0
1428,1.0,3162,1370,1.0,1.0,1.0
1418,1.0,3152,1370,1.0,1.0,1.0
1402,1.0,3136,1370,1.0,1.0,1.0
1396,1.0,3130,1370,1.0,1.0,1.0
1348,1.0,3082,1370,1.0,1.0,1.0
1281,1.0,3013,1370,1.0,1.0,1.0
1280,1.0,3012,1370,1.0,1.0,1.0
1279,1.0,3011,1370,1.0,1.0,1.0
1278,1.0,3010,1370,1.0,1.0,1.0
1277,1.0,3009,1370,1.0,1.0,1.0
1275,1.0,3007,1370,1.0,1.0,1.0
1274,1.0,3006,1370,1.0,1.0,1.0
1273,1.0,3005,1370,1.0,1.0,1.0
1272,1.0,3004,1370,1.0,1.0,1.0
1271,1.0,3003,1370,1.0,1.0,1.0
1254,1.0,2986,1370,1.0,1.0,1.0
628,1.0,1146,1370,1.0,1.0,1.0
328,1.0,581,1370,1.0,1.0,1.0
258,1.0,438,1370,1.0,1.0,1.0
174,1.0,297,1370,1.0,1.0,1.0
131,1.0,226,1370,1.0,1.0,1.0
116,1.0,202,1370,1.0,1.0,1.0
1553,1.0,3290,1370,1.0,1.0,1.0
1280,7.0,3012,581,8.0,0.875,1.0
1254,6.0,2986,581,8.0,0.75,2.0
1440,5.0,3174,581,8.0,0.625,3.0
1260,5.0,2992,581,8.0,0.625,3.0
1272,3.0,3004,226,7.0,0.42857142857142855,1.0
1376,3.0,3110,226,7.0,0.42857142857142855,1.0
1365,3.0,3099,226,7.0,0.42857142857142855,1.0
1277,3.0,3009,226,7.0,0.42857142857142855,1.0
1273,2.0,3005,438,2.0,1.0,1.0
1281,2.0,3013,438,2.0,1.0,1.0
1274,2.0,3006,438,2.0,1.0,1.0
1277,2.0,3009,438,2.0,1.0,1.0
1272,2.0,3004,438,2.0,1.0,1.0
1271,2.0,3003,438,2.0,1.0,1.0
1254,2.0,2986,438,2.0,1.0,1.0
1278,2.0,3010,438,2.0,1.0,1.0
1279,2.0,3011,438,2.0,1.0,1.0
1280,2.0,3012,438,2.0,1.0,1.0
1275,2.0,3007,438,2.0,1.0,1.0
1505,2.0,3241,438,2.0,1.0,1.0
1280,6.0,3012,1146,8.0,0.75,1.0
1367,4.0,3101,1146,8.0,0.5,2.0
1355,3.0,3089,1146,8.0,0.375,3.0
1383,3.0,3117,1146,8.0,0.375,3.0
1282,3.0,3014,1146,8.0,0.375,3.0
1260,3.0,2992,1146,8.0,0.375,3.0
1254,3.0,2986,1146,8.0,0.375,3.0
1271,3.0,3003,1146,8.0,0.375,3.0
1440,3.0,3174,1146,8.0,0.375,3.0
1280,2.0,3012,1374,2.0,1.0,1.0
116,1.0,202,1374,2.0,0.5,2.0
1429,1.0,3163,1374,2.0,0.5,2.0
1603,1.0,3346,1374,2.0,0.5,2.0
1571,1.0,3310,1374,2.0,0.5,2.0
1495,1.0,3231,1374,2.0,0.5,2.0
1478,1.0,3214,1374,2.0,0.5,2.0
1477,1.0,3213,1374,2.0,0.5,2.0
1470,1.0,3205,1374,2.0,0.5,2.0
1438,1.0,3172,1374,2.0,0.5,2.0
1423,1.0,3157,1374,2.0,0.5,2.0
1260,1.0,2992,1374,2.0,0.5,2.0
1396,1.0,3130,1374,2.0,0.5,2.0
1385,1.0,3119,1374,2.0,0.5,2.0
1384,1.0,3118,1374,2.0,0.5,2.0
1370,1.0,3104,1374,2.0,0.5,2.0
1366,1.0,3100,1374,2.0,0.5,2.0
1348,1.0,3082,1374,2.0,0.5,2.0
1262,1.0,2994,1374,2.0,0.5,2.0
1611,1.0,3355,1374,2.0,0.5,2.0
1417,8.0,3151,3611,8.0,1.0,1.0
1694,8.0,3474,3611,8.0,1.0,1.0
1609,8.0,3353,3611,8.0,1.0,1.0
1366,9.0,3100,147,23.0,0.391304347826087,1.0
1389,8.0,3123,147,23.0,0.34782608695652173,2.0
1390,7.0,3124,147,23.0,0.30434782608695654,3.0
1383,7.0,3117,147,23.0,0.30434782608695654,3.0
1260,7.0,2992,147,23.0,0.30434782608695654,3.0
114,1.0,199,1908,2.0,0.5,1.0
1298,1.0,3030,1908,2.0,0.5,1.0
1571,1.0,3310,1908,2.0,0.5,1.0
1547,1.0,3284,1908,2.0,0.5,1.0
1524,1.0,3260,1908,2.0,0.5,1.0
1523,1.0,3259,1908,2.0,0.5,1.0
1454,1.0,3189,1908,2.0,0.5,1.0
1444,1.0,3179,1908,2.0,0.5,1.0
1434,1.0,3168,1908,2.0,0.5,1.0
1412,1.0,3146,1908,2.0,0.5,1.0
1410,1.0,3144,1908,2.0,0.5,1.0
1386,1.0,3120,1908,2.0,0.5,1.0
1366,1.0,3100,1908,2.0,0.5,1.0
1349,1.0,3083,1908,2.0,0.5,1.0
1346,1.0,3080,1908,2.0,0.5,1.0
1319,1.0,3053,1908,2.0,0.5,1.0
1295,1.0,3027,1908,2.0,0.5,1.0
165,1.0,281,1908,2.0,0.5,1.0
1288,1.0,3020,1908,2.0,0.5,1.0
1277,1.0,3009,1908,2.0,0.5,1.0
1275,1.0,3007,1908,2.0,0.5,1.0
1272,1.0,3004,1908,2.0,0.5,1.0
1265,1.0,2997,1908,2.0,0.5,1.0
1250,1.0,2982,1908,2.0,0.5,1.0
1248,1.0,2980,1908,2.0,0.5,1.0
1002,1.0,2099,1908,2.0,0.5,1.0
981,1.0,2048,1908,2.0,0.5,1.0
933,1.0,1895,1908,2.0,0.5,1.0
820,1.0,1579,1908,2.0,0.5,1.0
734,1.0,1382,1908,2.0,0.5,1.0
634,1.0,1154,1908,2.0,0.5,1.0
329,1.0,582,1908,2.0,0.5,1.0
1676,1.0,3442,1908,2.0,0.5,1.0
1366,7.0,3100,199,13.0,0.5384615384615384,1.0
1419,7.0,3153,199,13.0,0.5384615384615384,1.0
1321,5.0,3055,199,13.0,0.38461538461538464,3.0
1254,5.0,2986,199,13.0,0.38461538461538464,3.0
1440,5.0,3174,199,13.0,0.38461538461538464,3.0
1272,3.0,3004,281,6.0,0.5,1.0
1288,2.0,3020,281,6.0,0.3333333333333333,2.0
1472,2.0,3208,281,6.0,0.3333333333333333,2.0
1279,2.0,3011,281,6.0,0.3333333333333333,2.0
1275,2.0,3007,281,6.0,0.3333333333333333,2.0
1265,2.0,2997,281,6.0,0.3333333333333333,2.0
1262,2.0,2994,281,6.0,0.3333333333333333,2.0
1261,2.0,2993,281,6.0,0.3333333333333333,2.0
1254,2.0,2986,281,6.0,0.3333333333333333,2.0
1298,2.0,3030,281,6.0,0.3333333333333333,2.0
1676,2.0,3442,582,3.0,0.6666666666666666,1.0
1319,2.0,3053,582,3.0,0.6666666666666666,1.0
1444,1.0,3179,582,3.0,0.3333333333333333,3.0
1441,1.0,3175,582,3.0,0.3333333333333333,3.0
1440,1.0,3174,582,3.0,0.3333333333333333,3.0
1439,1.0,3173,582,3.0,0.3333333333333333,3.0
1429,1.0,3163,582,3.0,0.3333333333333333,3.0
1425,1.0,3159,582,3.0,0.3333333333333333,3.0
1423,1.0,3157,582,3.0,0.3333333333333333,3.0
1419,1.0,3153,582,3.0,0.3333333333333333,3.0
1412,1.0,3146,582,3.0,0.3333333333333333,3.0
1410,1.0,3144,582,3.0,0.3333333333333333,3.0
1409,1.0,3143,582,3.0,0.3333333333333333,3.0
1400,1.0,3134,582,3.0,0.3333333333333333,3.0
1397,1.0,3131,582,3.0,0.3333333333333333,3.0
1393,1.0,3127,582,3.0,0.3333333333333333,3.0
1384,1.0,3118,582,3.0,0.3333333333333333,3.0
1442,1.0,3176,582,3.0,0.3333333333333333,3.0
1453,1.0,3188,582,3.0,0.3333333333333333,3.0
1370,1.0,3104,582,3.0,0.3333333333333333,3.0
1454,1.0,3189,582,3.0,0.3333333333333333,3.0
1603,1.0,3346,582,3.0,0.3333333333333333,3.0
1588,1.0,3329,582,3.0,0.3333333333333333,3.0
1580,1.0,3321,582,3.0,0.3333333333333333,3.0
1571,1.0,3310,582,3.0,0.3333333333333333,3.0
1547,1.0,3284,582,3.0,0.3333333333333333,3.0
1545,1.0,3282,582,3.0,0.3333333333333333,3.0
1533,1.0,3270,582,3.0,0.3333333333333333,3.0
1524,1.0,3260,582,3.0,0.3333333333333333,3.0
1523,1.0,3259,582,3.0,0.3333333333333333,3.0
1516,1.0,3252,582,3.0,0.3333333333333333,3.0
1515,1.0,3251,582,3.0,0.3333333333333333,3.0
1486,1.0,3222,582,3.0,0.3333333333333333,3.0
1470,1.0,3205,582,3.0,0.3333333333333333,3.0
1469,1.0,3204,582,3.0,0.3333333333333333,3.0
1461,1.0,3196,582,3.0,0.3333333333333333,3.0
1378,1.0,3112,582,3.0,0.3333333333333333,3.0
7,1.0,15,582,3.0,0.3333333333333333,3.0
32,1.0,55,582,3.0,0.3333333333333333,3.0
1359,1.0,3093,582,3.0,0.3333333333333333,3.0
1280,1.0,3012,582,3.0,0.3333333333333333,3.0
1275,1.0,3007,582,3.0,0.3333333333333333,3.0
1272,1.0,3004,582,3.0,0.3333333333333333,3.0
1271,1.0,3003,582,3.0,0.3333333333333333,3.0
1265,1.0,2997,582,3.0,0.3333333333333333,3.0
1250,1.0,2982,582,3.0,0.3333333333333333,3.0
1002,1.0,2099,582,3.0,0.3333333333333333,3.0
939,1.0,1908,582,3.0,0.3333333333333333,3.0
933,1.0,1895,582,3.0,0.3333333333333333,3.0
820,1.0,1579,582,3.0,0.3333333333333333,3.0
734,1.0,1382,582,3.0,0.3333333333333333,3.0
634,1.0,1154,582,3.0,0.3333333333333333,3.0
605,1.0,1106,582,3.0,0.3333333333333333,3.0
165,1.0,281,582,3.0,0.3333333333333333,3.0
114,1.0,199,582,3.0,0.3333333333333333,3.0
1282,1.0,3014,582,3.0,0.3333333333333333,3.0
1288,1.0,3020,582,3.0,0.3333333333333333,3.0
1295,1.0,3027,582,3.0,0.3333333333333333,3.0
1349,1.0,3083,582,3.0,0.3333333333333333,3.0
1356,1.0,3090,582,3.0,0.3333333333333333,3.0
1355,1.0,3089,582,3.0,0.3333333333333333,3.0
1354,1.0,3088,582,3.0,0.3333333333333333,3.0
1353,1.0,3087,582,3.0,0.3333333333333333,3.0
1352,1.0,3086,582,3.0,0.3333333333333333,3.0
1351,1.0,3085,582,3.0,0.3333333333333333,3.0
1346,1.0,3080,582,3.0,0.3333333333333333,3.0
1298,1.0,3030,582,3.0,0.3333333333333333,3.0
1335,1.0,3069,582,3.0,0.3333333333333333,3.0
1331,1.0,3065,582,3.0,0.3333333333333333,3.0
1327,1.0,3061,582,3.0,0.3333333333333333,3.0
1314,1.0,3046,582,3.0,0.3333333333333333,3.0
1306,1.0,3038,582,3.0,0.3333333333333333,3.0
1300,1.0,3032,582,3.0,0.3333333333333333,3.0
1366,1.0,3100,582,3.0,0.3333333333333333,3.0
114,1.0,199,1154,1.0,1.0,1.0
165,1.0,281,1154,1.0,1.0,1.0
1571,1.0,3310,1154,1.0,1.0,1.0
1547,1.0,3284,1154,1.0,1.0,1.0
1524,1.0,3260,1154,1.0,1.0,1.0
1523,1.0,3259,1154,1.0,1.0,1.0
1454,1.0,3189,1154,1.0,1.0,1.0
1444,1.0,3179,1154,1.0,1.0,1.0
1412,1.0,3146,1154,1.0,1.0,1.0
1410,1.0,3144,1154,1.0,1.0,1.0
1366,1.0,3100,1154,1.0,1.0,1.0
1349,1.0,3083,1154,1.0,1.0,1.0
1346,1.0,3080,1154,1.0,1.0,1.0
1319,1.0,3053,1154,1.0,1.0,1.0
1298,1.0,3030,1154,1.0,1.0,1.0
1295,1.0,3027,1154,1.0,1.0,1.0
1288,1.0,3020,1154,1.0,1.0,1.0
1275,1.0,3007,1154,1.0,1.0,1.0
1272,1.0,3004,1154,1.0,1.0,1.0
1265,1.0,2997,1154,1.0,1.0,1.0
1250,1.0,2982,1154,1.0,1.0,1.0
1002,1.0,2099,1154,1.0,1.0,1.0
939,1.0,1908,1154,1.0,1.0,1.0
933,1.0,1895,1154,1.0,1.0,1.0
820,1.0,1579,1154,1.0,1.0,1.0
734,1.0,1382,1154,1.0,1.0,1.0
329,1.0,582,1154,1.0,1.0,1.0
1676,1.0,3442,1154,1.0,1.0,1.0
1349,2.0,3083,1382,2.0,1.0,1.0
1346,2.0,3080,1382,2.0,1.0,1.0
1524,2.0,3260,1382,2.0,1.0,1.0
1523,2.0,3259,1382,2.0,1.0,1.0
1454,2.0,3189,1382,2.0,1.0,1.0
1444,2.0,3179,1382,2.0,1.0,1.0
1676,2.0,3442,1382,2.0,1.0,1.0
820,2.0,1579,1382,2.0,1.0,1.0
1676,2.0,3442,1579,4.0,0.5,1.0
1523,2.0,3259,1579,4.0,0.5,1.0
1346,2.0,3080,1579,4.0,0.5,1.0
1349,2.0,3083,1579,4.0,0.5,1.0
1275,2.0,3007,1579,4.0,0.5,1.0
1272,2.0,3004,1579,4.0,0.5,1.0
1454,2.0,3189,1579,4.0,0.5,1.0
1444,2.0,3179,1579,4.0,0.5,1.0
734,2.0,1382,1579,4.0,0.5,1.0
1524,2.0,3260,1579,4.0,0.5,1.0
114,1.0,199,1895,1.0,1.0,1.0
165,1.0,281,1895,1.0,1.0,1.0
1571,1.0,3310,1895,1.0,1.0,1.0
1547,1.0,3284,1895,1.0,1.0,1.0
1524,1.0,3260,1895,1.0,1.0,1.0
1523,1.0,3259,1895,1.0,1.0,1.0
1454,1.0,3189,1895,1.0,1.0,1.0
1444,1.0,3179,1895,1.0,1.0,1.0
1412,1.0,3146,1895,1.0,1.0,1.0
1410,1.0,3144,1895,1.0,1.0,1.0
1366,1.0,3100,1895,1.0,1.0,1.0
1349,1.0,3083,1895,1.0,1.0,1.0
1346,1.0,3080,1895,1.0,1.0,1.0
1319,1.0,3053,1895,1.0,1.0,1.0
1298,1.0,3030,1895,1.0,1.0,1.0
1295,1.0,3027,1895,1.0,1.0,1.0
1288,1.0,3020,1895,1.0,1.0,1.0
1275,1.0,3007,1895,1.0,1.0,1.0
1272,1.0,3004,1895,1.0,1.0,1.0
1265,1.0,2997,1895,1.0,1.0,1.0
1250,1.0,2982,1895,1.0,1.0,1.0
1002,1.0,2099,1895,1.0,1.0,1.0
939,1.0,1908,1895,1.0,1.0,1.0
820,1.0,1579,1895,1.0,1.0,1.0
734,1.0,1382,1895,1.0,1.0,1.0
634,1.0,1154,1895,1.0,1.0,1.0
329,1.0,582,1895,1.0,1.0,1.0
1676,1.0,3442,1895,1.0,1.0,1.0
1288,2.0,3020,2099,3.0,0.6666666666666666,1.0
114,1.0,199,2099,3.0,0.3333333333333333,2.0
1319,1.0,3053,2099,3.0,0.3333333333333333,2.0
1349,1.0,3083,2099,3.0,0.3333333333333333,2.0
1366,1.0,3100,2099,3.0,0.3333333333333333,2.0
1410,1.0,3144,2099,3.0,0.3333333333333333,2.0
1412,1.0,3146,2099,3.0,0.3333333333333333,2.0
1436,1.0,3170,2099,3.0,0.3333333333333333,2.0
1438,1.0,3172,2099,3.0,0.3333333333333333,2.0
1440,1.0,3174,2099,3.0,0.3333333333333333,2.0
1441,1.0,3175,2099,3.0,0.3333333333333333,2.0
1444,1.0,3179,2099,3.0,0.3333333333333333,2.0
1454,1.0,3189,2099,3.0,0.3333333333333333,2.0
1474,1.0,3210,2099,3.0,0.3333333333333333,2.0
1523,1.0,3259,2099,3.0,0.3333333333333333,2.0
1524,1.0,3260,2099,3.0,0.3333333333333333,2.0
1547,1.0,3284,2099,3.0,0.3333333333333333,2.0
1571,1.0,3310,2099,3.0,0.3333333333333333,2.0
1610,1.0,3354,2099,3.0,0.3333333333333333,2.0
1346,1.0,3080,2099,3.0,0.3333333333333333,2.0
1301,1.0,3033,2099,3.0,0.3333333333333333,2.0
165,1.0,281,2099,3.0,0.3333333333333333,2.0
933,1.0,1895,2099,3.0,0.3333333333333333,2.0
329,1.0,582,2099,3.0,0.3333333333333333,2.0
634,1.0,1154,2099,3.0,0.3333333333333333,2.0
734,1.0,1382,2099,3.0,0.3333333333333333,2.0
803,1.0,1531,2099,3.0,0.3333333333333333,2.0
806,1.0,1537,2099,3.0,0.3333333333333333,2.0
820,1.0,1579,2099,3.0,0.3333333333333333,2.0
897,1.0,1771,2099,3.0,0.3333333333333333,2.0
939,1.0,1908,2099,3.0,0.3333333333333333,2.0
1298,1.0,3030,2099,3.0,0.3333333333333333,2.0
1250,1.0,2982,2099,3.0,0.3333333333333333,2.0
1265,1.0,2997,2099,3.0,0.3333333333333333,2.0
1272,1.0,3004,2099,3.0,0.3333333333333333,2.0
1273,1.0,3005,2099,3.0,0.3333333333333333,2.0
1275,1.0,3007,2099,3.0,0.3333333333333333,2.0
1292,1.0,3024,2099,3.0,0.3333333333333333,2.0
1295,1.0,3027,2099,3.0,0.3333333333333333,2.0
1676,1.0,3442,2099,3.0,0.3333333333333333,2.0
1394,2.0,3128,230,3.0,0.6666666666666666,1.0
1453,2.0,3188,230,3.0,0.6666666666666666,1.0
5,1.0,12,230,3.0,0.3333333333333333,3.0
1426,1.0,3160,230,3.0,0.3333333333333333,3.0
1443,1.0,3177,230,3.0,0.3333333333333333,3.0
1450,1.0,3185,230,3.0,0.3333333333333333,3.0
1451,1.0,3186,230,3.0,0.3333333333333333,3.0
1452,1.0,3187,230,3.0,0.3333333333333333,3.0
1456,1.0,3191,230,3.0,0.3333333333333333,3.0
1461,1.0,3196,230,3.0,0.3333333333333333,3.0
1462,1.0,3197,230,3.0,0.3333333333333333,3.0
1465,1.0,3200,230,3.0,0.3333333333333333,3.0
1470,1.0,3205,230,3.0,0.3333333333333333,3.0
1471,1.0,3206,230,3.0,0.3333333333333333,3.0
1475,1.0,3211,230,3.0,0.3333333333333333,3.0
1479,1.0,3215,230,3.0,0.3333333333333333,3.0
1481,1.0,3217,230,3.0,0.3333333333333333,3.0
1482,1.0,3218,230,3.0,0.3333333333333333,3.0
1496,1.0,3232,230,3.0,0.3333333333333333,3.0
1505,1.0,3241,230,3.0,0.3333333333333333,3.0
1517,1.0,3253,230,3.0,0.3333333333333333,3.0
1523,1.0,3259,230,3.0,0.3333333333333333,3.0
1537,1.0,3274,230,3.0,0.3333333333333333,3.0
1432,1.0,3166,230,3.0,0.3333333333333333,3.0
1423,1.0,3157,230,3.0,0.3333333333333333,3.0
59,1.0,113,230,3.0,0.3333333333333333,3.0
1279,1.0,3011,230,3.0,0.3333333333333333,3.0
155,1.0,266,230,3.0,0.3333333333333333,3.0
252,1.0,430,230,3.0,0.3333333333333333,3.0
448,1.0,797,230,3.0,0.3333333333333333,3.0
1092,1.0,2376,230,3.0,0.3333333333333333,3.0
1243,1.0,2975,230,3.0,0.3333333333333333,3.0
1246,1.0,2978,230,3.0,0.3333333333333333,3.0
1250,1.0,2982,230,3.0,0.3333333333333333,3.0
1258,1.0,2990,230,3.0,0.3333333333333333,3.0
1262,1.0,2994,230,3.0,0.3333333333333333,3.0
1305,1.0,3037,230,3.0,0.3333333333333333,3.0
1397,1.0,3131,230,3.0,0.3333333333333333,3.0
1314,1.0,3046,230,3.0,0.3333333333333333,3.0
1318,1.0,3052,230,3.0,0.3333333333333333,3.0
1331,1.0,3065,230,3.0,0.3333333333333333,3.0
1343,1.0,3077,230,3.0,0.3333333333333333,3.0
1356,1.0,3090,230,3.0,0.3333333333333333,3.0
1375,1.0,3109,230,3.0,0.3333333333333333,3.0
1378,1.0,3112,230,3.0,0.3333333333333333,3.0
1385,1.0,3119,230,3.0,0.3333333333333333,3.0
1393,1.0,3127,230,3.0,0.3333333333333333,3.0
1581,1.0,3322,230,3.0,0.3333333333333333,3.0
1419,70.0,3153,3157,182.0,0.38461538461538464,1.0
1280,64.0,3012,3157,182.0,0.3516483516483517,2.0
1421,61.0,3155,3157,182.0,0.33516483516483514,3.0
1383,216.0,3117,3100,551.0,0.39201451905626133,1.0
1390,209.0,3124,3100,551.0,0.3793103448275862,2.0
1282,198.0,3014,3100,551.0,0.35934664246823955,3.0
1362,125.0,3096,3030,185.0,0.6756756756756757,1.0
1351,100.0,3085,3030,185.0,0.5405405405405406,2.0
1352,94.0,3086,3030,185.0,0.5081081081081081,3.0
1351,114.0,3085,3143,142.0,0.8028169014084507,1.0
1442,110.0,3176,3143,142.0,0.7746478873239436,2.0
1353,109.0,3087,3143,142.0,0.7676056338028169,3.0
1409,27.0,3143,3148,40.0,0.675,1.0
1354,26.0,3088,3148,40.0,0.65,2.0
1442,24.0,3176,3148,40.0,0.6,3.0
1351,248.0,3085,3086,282.0,0.8794326241134752,1.0
1353,241.0,3087,3086,282.0,0.8546099290780141,2.0
1354,197.0,3088,3086,282.0,0.6985815602836879,3.0
1254,63.0,2986,3123,138.0,0.45652173913043476,1.0
1392,47.0,3126,3123,138.0,0.34057971014492755,2.0
1452,42.0,3187,3123,138.0,0.30434782608695654,3.0
1352,42.0,3086,3123,138.0,0.30434782608695654,3.0
1366,42.0,3100,3123,138.0,0.30434782608695654,3.0
1528,34.0,3264,3274,57.0,0.5964912280701754,1.0
1536,32.0,3273,3274,57.0,0.5614035087719298,2.0
1483,30.0,3219,3274,57.0,0.5263157894736842,3.0
1538,30.0,3275,3274,57.0,0.5263157894736842,3.0
1528,31.0,3264,3265,51.0,0.6078431372549019,1.0
1538,21.0,3275,3265,51.0,0.4117647058823529,2.0
1409,21.0,3143,3265,51.0,0.4117647058823529,2.0
22,3.0,37,4356,4.0,0.75,1.0
1383,3.0,3117,4356,4.0,0.75,1.0
1366,3.0,3100,4356,4.0,0.75,1.0
1280,2.0,3012,4317,2.0,1.0,1.0
1440,2.0,3174,4317,2.0,1.0,1.0
1254,1.0,2986,4317,2.0,0.5,3.0
1409,1.0,3143,4317,2.0,0.5,3.0
1533,1.0,3270,4317,2.0,0.5,3.0
1495,1.0,3231,4317,2.0,0.5,3.0
1469,1.0,3204,4317,2.0,0.5,3.0
1439,1.0,3173,4317,2.0,0.5,3.0
1429,1.0,3163,4317,2.0,0.5,3.0
1423,1.0,3157,4317,2.0,0.5,3.0
1422,1.0,3156,4317,2.0,0.5,3.0
1419,1.0,3153,4317,2.0,0.5,3.0
1410,1.0,3144,4317,2.0,0.5,3.0
1383,1.0,3117,4317,2.0,0.5,3.0
1260,1.0,2992,4317,2.0,0.5,3.0
1376,1.0,3110,4317,2.0,0.5,3.0
1367,1.0,3101,4317,2.0,0.5,3.0
1357,1.0,3091,4317,2.0,0.5,3.0
1356,1.0,3090,4317,2.0,0.5,3.0
1353,1.0,3087,4317,2.0,0.5,3.0
1329,1.0,3063,4317,2.0,0.5,3.0
1321,1.0,3055,4317,2.0,0.5,3.0
1273,1.0,3005,4317,2.0,0.5,3.0
1271,1.0,3003,4317,2.0,0.5,3.0
1804,1.0,4356,4317,2.0,0.5,3.0
1423,8.0,3157,206,11.0,0.7272727272727273,1.0
1250,8.0,2982,206,11.0,0.7272727272727273,1.0
1348,8.0,3082,206,11.0,0.7272727272727273,1.0
1396,8.0,3130,206,11.0,0.7272727272727273,1.0
1284,75.0,3016,37,110.0,0.6818181818181818,1.0
1282,70.0,3014,37,110.0,0.6363636363636364,2.0
1283,67.0,3015,37,110.0,0.6090909090909091,3.0
1282,29.0,3014,43,44.0,0.6590909090909091,1.0
1284,28.0,3016,43,44.0,0.6363636363636364,2.0
1283,26.0,3015,43,44.0,0.5909090909090909,3.0
755,2.0,1423,198,3.0,0.6666666666666666,1.0
1309,2.0,3041,198,3.0,0.6666666666666666,1.0
1307,2.0,3039,198,3.0,0.6666666666666666,1.0
1364,2.0,3098,198,3.0,0.6666666666666666,1.0
1285,2.0,3017,198,3.0,0.6666666666666666,1.0
1364,2.0,3098,362,2.0,1.0,1.0
113,1.0,198,362,2.0,0.5,2.0
1312,1.0,3044,362,2.0,0.5,2.0
1331,1.0,3065,362,2.0,0.5,2.0
1332,1.0,3066,362,2.0,0.5,2.0
1334,1.0,3068,362,2.0,0.5,2.0
1337,1.0,3071,362,2.0,0.5,2.0
1351,1.0,3085,362,2.0,0.5,2.0
1362,1.0,3096,362,2.0,0.5,2.0
1402,1.0,3136,362,2.0,0.5,2.0
1407,1.0,3141,362,2.0,0.5,2.0
1408,1.0,3142,362,2.0,0.5,2.0
1416,1.0,3150,362,2.0,0.5,2.0
1425,1.0,3159,362,2.0,0.5,2.0
1426,1.0,3160,362,2.0,0.5,2.0
1432,1.0,3166,362,2.0,0.5,2.0
1434,1.0,3168,362,2.0,0.5,2.0
